order_item_id,order_id,product_id,quantity,sales,discount,profit
4347,CA-2021-159373,OFF-PA-10000659,5,70.08,0.2,24.528
4348,CA-2021-159373,FUR-TA-10004619,5,557.585,0.3,0.0
4349,US-2021-108637,OFF-AP-10004540,2,160.32,0.0,44.8896
4350,US-2021-114013,TEC-AC-10000474,5,379.96,0.2,47.495
4351,US-2021-114013,OFF-ST-10003641,2,126.08,0.2,-28.368
4352,US-2021-114013,OFF-BI-10002353,5,23.16,0.7,-15.44
4353,US-2021-114013,TEC-PH-10001494,3,539.91,0.4,-116.9805
4354,US-2021-114013,OFF-PA-10004996,5,41.24,0.2,13.9185
4355,US-2021-114013,OFF-ST-10002574,5,552.56,0.2,-138.14
4356,US-2021-114013,OFF-BI-10004318,1,51.897,0.7,-41.5176
4357,US-2021-114013,TEC-MA-10001148,3,449.1,0.7,-643.71
4358,US-2021-114013,FUR-CH-10004287,2,386.68,0.3,-5.524
4359,CA-2021-119123,OFF-BI-10001036,7,51.184,0.2,19.194
4360,CA-2021-162082,OFF-PA-10001934,1,5.184,0.2,1.8792
4361,CA-2021-133802,OFF-BI-10003291,6,41.904,0.2,14.1426
4362,CA-2021-162082,OFF-AR-10001044,7,145.544,0.2,16.3737
4363,US-2021-154361,FUR-FU-10004020,5,21.88,0.2,6.2905
4364,CA-2021-102134,FUR-FU-10003724,2,16.74,0.0,4.3524
4365,CA-2021-124793,FUR-CH-10002880,2,196.784,0.2,-22.1382
4366,CA-2021-162082,FUR-BO-10004409,5,241.332,0.32,-14.196
4367,CA-2021-149272,FUR-CH-10000863,5,528.43,0.3,-143.431
4368,CA-2021-138968,FUR-CH-10000309,4,1352.032,0.2,84.502
4369,US-2021-113509,TEC-AC-10004855,3,83.976,0.2,-13.6461
4370,CA-2021-138968,OFF-BI-10003529,2,4.544,0.2,1.6472
4371,CA-2021-149272,OFF-BI-10004233,7,22.386,0.8,-35.8176
4372,CA-2021-140571,OFF-PA-10001954,14,319.76,0.0,147.0896
4373,CA-2021-140571,OFF-PA-10001954,2,45.68,0.0,21.0128
4374,CA-2021-131737,OFF-EN-10003055,5,199.9,0.0,89.955
4375,CA-2021-115476,TEC-PH-10000673,2,129.98,0.0,62.3904
4376,CA-2021-115476,OFF-BI-10000962,2,32.54,0.0,15.9446
4377,CA-2021-128111,OFF-AR-10000588,2,39.68,0.0,10.3168
4378,CA-2021-134544,TEC-PH-10003800,2,84.784,0.2,-20.1362
4379,CA-2021-131737,FUR-FU-10004306,5,971.5,0.0,252.59
4380,CA-2021-131737,OFF-AP-10002945,3,901.95,0.0,297.6435
4381,US-2021-120929,FUR-TA-10001857,3,189.882,0.4,-94.941
4382,CA-2021-113292,OFF-AP-10003590,3,871.8,0.2,87.18
4383,CA-2021-106383,FUR-BO-10002202,1,72.294,0.7,-98.8018
4384,CA-2021-136371,FUR-FU-10000221,4,20.32,0.0,6.9088
4385,CA-2021-118178,OFF-BI-10001153,3,31.086,0.7,-20.724
4386,CA-2021-136371,FUR-FU-10000409,1,14.98,0.0,6.8908
4387,CA-2021-162747,FUR-FU-10003691,7,86.45,0.0,38.038
4388,CA-2021-127670,FUR-TA-10001095,4,697.16,0.0,146.4036
4389,US-2021-156986,OFF-PA-10004101,2,10.368,0.2,3.6288
4390,US-2021-156986,OFF-BI-10002498,3,16.821,0.7,-12.8961
4391,US-2021-156986,OFF-PA-10002005,4,20.736,0.2,7.2576
4392,US-2021-156986,TEC-PH-10003800,2,84.784,0.2,-20.1362
4393,CA-2021-150889,TEC-PH-10000004,1,11.992,0.2,0.8994
4394,US-2021-133879,OFF-AR-10004956,3,13.392,0.2,1.5066
4395,CA-2021-163153,OFF-AR-10001868,1,1.344,0.2,0.504
4396,US-2021-133879,FUR-CH-10000665,5,528.43,0.3,0.0
4397,CA-2021-163153,FUR-TA-10004767,2,99.372,0.3,-1.4196
4398,US-2021-133879,OFF-BI-10004465,2,3.168,0.8,-4.752
4399,CA-2021-118899,FUR-CH-10004754,7,167.888,0.2,14.6902
4400,CA-2021-107615,TEC-AC-10001013,2,58.58,0.0,19.3314
4401,US-2021-164189,TEC-PH-10003691,4,403.168,0.2,25.198
4402,CA-2021-130911,FUR-BO-10004357,3,301.47,0.5,-241.176
4403,CA-2021-130911,OFF-AR-10000475,2,18.656,0.2,1.6324
4404,CA-2021-113803,OFF-PA-10001994,1,22.48,0.0,10.3408
4405,CA-2021-120082,OFF-AR-10001955,3,59.52,0.0,17.856
4406,CA-2021-134887,TEC-AC-10003832,5,1287.45,0.0,244.6155
4407,CA-2021-123666,OFF-ST-10001522,5,459.95,0.0,18.398
4408,CA-2021-161361,OFF-PA-10001838,3,17.64,0.0,8.6436
4409,CA-2021-161361,OFF-BI-10002215,3,17.04,0.2,5.538
4410,US-2021-162677,OFF-ST-10001291,5,67.64,0.2,5.9185
4411,US-2021-162677,TEC-AC-10001314,3,119.976,0.2,-17.9964
4412,CA-2021-119074,FUR-FU-10004053,1,20.24,0.0,8.7032
4413,CA-2021-119074,FUR-FU-10003731,4,39.92,0.0,11.1776
4414,CA-2021-119074,OFF-BI-10000962,2,32.54,0.0,15.9446
4415,CA-2021-131380,OFF-ST-10002485,4,87.92,0.0,0.8792
4416,CA-2021-131380,OFF-PA-10001243,1,5.98,0.0,2.9302
4417,CA-2021-162901,OFF-ST-10000649,2,31.4,0.0,7.85
4418,CA-2021-127236,FUR-BO-10004015,5,299.975,0.5,-167.986
4419,CA-2021-152555,TEC-PH-10001254,8,812.736,0.2,60.9552
4420,CA-2021-127236,TEC-PH-10000141,4,158.376,0.4,-36.9544
4421,CA-2021-152555,FUR-CH-10002965,6,844.116,0.3,-36.1764
4422,CA-2021-167556,OFF-PA-10000466,2,13.48,0.0,6.74
4423,CA-2021-152555,OFF-PA-10001295,3,45.528,0.2,15.9348
4424,CA-2021-167556,OFF-BI-10003708,5,29.8,0.2,9.3125
4425,CA-2021-167556,FUR-FU-10004848,8,414.0,0.0,124.2
4426,CA-2021-167556,OFF-BI-10000320,7,41.328,0.2,14.9814
4427,CA-2021-128258,OFF-PA-10004156,1,11.34,0.0,5.5566
4428,US-2021-151827,TEC-AC-10003289,2,31.984,0.2,1.1994
4429,CA-2021-124100,FUR-CH-10003817,6,327.996,0.1,54.666
4430,US-2021-151827,TEC-PH-10002789,3,280.782,0.4,-60.8361
4431,CA-2021-149902,OFF-AR-10002956,4,88.04,0.0,22.8904
4432,CA-2021-127985,FUR-FU-10003274,4,7.04,0.0,3.0976
4433,CA-2021-161473,OFF-BI-10003305,3,14.352,0.2,4.6644
4434,CA-2021-161473,OFF-SU-10001574,3,10.95,0.0,3.285
4435,CA-2021-111213,FUR-CH-10000454,6,1317.492,0.1,292.776
4436,CA-2021-111213,OFF-SU-10000946,8,63.84,0.0,18.5136
4437,CA-2021-161473,OFF-LA-10001297,2,20.7,0.0,9.936
4438,CA-2021-103947,OFF-AP-10002350,2,30.144,0.2,3.0144
4439,CA-2021-111213,OFF-BI-10004140,1,3.592,0.2,1.1225
4440,CA-2021-103947,OFF-FA-10003112,5,31.56,0.2,9.8625
4441,CA-2021-166674,OFF-AR-10000588,3,59.52,0.0,15.4752
4442,CA-2021-166674,OFF-AR-10001953,6,263.88,0.0,71.2476
4443,US-2021-160206,TEC-PH-10000148,1,12.99,0.0,0.2598
4444,CA-2021-166674,OFF-AR-10003156,3,30.48,0.0,7.9248
4445,CA-2021-166674,TEC-PH-10002365,4,35.12,0.0,9.1312
4446,CA-2021-166674,OFF-AR-10004974,3,9.84,0.0,2.8536
4447,CA-2021-166674,OFF-ST-10001469,3,161.94,0.0,9.7164
4448,CA-2021-123540,FUR-CH-10000847,5,1454.9,0.0,378.274
4449,CA-2021-162222,OFF-PA-10003893,3,10.272,0.2,3.21
4450,CA-2021-167682,TEC-PH-10000673,4,259.96,0.0,124.7808
4451,CA-2021-120796,OFF-BI-10004330,9,99.846,0.7,-83.205
4452,CA-2021-167682,FUR-FU-10003799,4,71.12,0.0,22.0472
4453,CA-2021-123050,FUR-FU-10000723,2,82.64,0.0,7.4376
4454,CA-2021-159142,TEC-PH-10001448,3,149.97,0.0,5.9988
4455,CA-2021-123050,OFF-ST-10003455,2,31.02,0.0,8.0652
4456,CA-2021-123050,TEC-AC-10001109,3,89.97,0.0,37.7874
4457,CA-2021-159142,OFF-PA-10001776,3,27.81,0.0,13.0707
4458,CA-2021-167115,OFF-BI-10004600,2,588.784,0.2,183.995
4459,CA-2021-161907,TEC-PH-10000141,3,118.782,0.4,-27.7158
4460,CA-2021-159695,OFF-ST-10003442,7,158.368,0.2,13.8572
4461,CA-2021-161907,OFF-SU-10000646,4,769.184,0.2,-163.4516
4462,US-2021-150140,TEC-PH-10002555,5,1294.75,0.0,336.635
4463,CA-2021-132899,OFF-AR-10002833,2,3.64,0.0,0.9828
4464,CA-2021-120530,FUR-CH-10000454,3,658.746,0.1,146.388
4465,CA-2021-114405,OFF-ST-10001627,3,36.744,0.2,3.6744
4466,CA-2021-110499,TEC-CO-10002095,3,1199.976,0.2,374.9925
4467,CA-2021-114405,OFF-AP-10003278,3,33.528,0.2,2.5146
4468,CA-2021-154998,OFF-PA-10004243,2,37.94,0.0,18.2112
4469,CA-2021-138520,FUR-BO-10002268,6,388.704,0.2,-4.8588
4470,CA-2021-138520,OFF-EN-10001137,2,8.26,0.0,3.7996
4471,CA-2021-130477,OFF-PA-10000019,2,12.96,0.0,6.2208
4472,CA-2021-130477,OFF-PA-10002947,3,20.04,0.0,9.6192
4473,CA-2021-130477,OFF-ST-10002583,2,64.96,0.0,2.5984
4474,CA-2021-134789,OFF-PA-10001934,4,25.92,0.0,12.7008
4475,CA-2021-124233,FUR-FU-10002597,5,24.7,0.0,10.374
4476,CA-2021-134789,FUR-FU-10003268,4,159.92,0.0,31.984
4477,CA-2021-104969,OFF-BI-10004224,6,121.104,0.7,-100.92
4478,US-2021-106600,FUR-BO-10001608,5,354.9,0.0,88.725
4479,CA-2021-150000,OFF-EN-10002973,4,17.92,0.0,8.6016
4480,CA-2021-104969,OFF-EN-10002312,1,8.872,0.2,3.2161
4481,CA-2021-134789,OFF-FA-10002280,6,30.0,0.0,14.4
4482,CA-2021-138520,OFF-PA-10002713,5,34.4,0.0,15.824
4483,CA-2021-138520,OFF-AR-10002399,4,17.04,0.0,6.9864
4484,CA-2021-130946,OFF-BI-10004995,4,1088.792,0.8,-1850.9464
4485,CA-2021-130946,FUR-CH-10004540,4,95.984,0.3,-4.1136
4486,CA-2021-130946,TEC-AC-10001990,9,431.928,0.2,64.7892
4487,CA-2021-128517,OFF-BI-10000831,2,5.28,0.0,2.4288
4488,CA-2021-117681,FUR-BO-10001798,5,556.665,0.15,6.549
4489,CA-2021-128517,TEC-PH-10002555,2,517.9,0.0,134.654
4490,CA-2021-126809,OFF-BI-10003712,9,35.352,0.2,12.8151
4491,CA-2021-123358,OFF-BI-10000069,4,48.032,0.2,15.6104
4492,US-2021-114622,OFF-BI-10004716,2,8.904,0.7,-6.5296
4493,CA-2021-123358,OFF-ST-10001932,3,579.51,0.0,81.1314
4494,CA-2021-123358,OFF-AP-10004980,3,113.76,0.0,44.3664
4495,CA-2021-109652,OFF-AR-10000034,4,13.568,0.2,3.2224
4496,CA-2021-124814,OFF-PA-10002787,2,12.96,0.0,6.2208
4497,CA-2021-124814,OFF-BI-10000174,5,23.2,0.2,8.12
4498,CA-2021-123358,OFF-ST-10000636,9,150.66,0.0,6.0264
4499,CA-2021-124254,OFF-ST-10001469,3,129.552,0.2,-22.6716
4500,CA-2021-112102,OFF-EN-10002500,5,63.9,0.0,28.755
4501,CA-2021-112102,FUR-TA-10004086,4,343.92,0.0,75.6624
4502,CA-2021-163594,FUR-CH-10000225,3,194.352,0.2,-36.441
4503,CA-2021-112102,OFF-PA-10000100,1,40.99,0.0,20.0851
4504,CA-2021-142398,OFF-BI-10004826,1,13.208,0.2,4.6228
4505,CA-2021-163594,OFF-PA-10000809,3,19.44,0.0,9.3312
4506,CA-2021-163594,OFF-BI-10003707,3,36.624,0.2,13.734
4507,CA-2021-124254,OFF-PA-10000807,3,10.272,0.2,3.4668
4508,CA-2021-142398,FUR-CH-10001545,7,638.288,0.2,-31.9144
4509,CA-2021-124254,OFF-ST-10000060,1,51.984,0.2,-5.1984
4510,CA-2021-152800,OFF-EN-10001509,3,6.12,0.0,2.8764
4511,CA-2021-164735,OFF-ST-10001558,5,81.2,0.0,12.18
4512,CA-2021-112669,FUR-CH-10004086,4,933.536,0.2,105.0228
4513,CA-2021-112669,OFF-ST-10001228,4,42.976,0.2,4.2976
4514,CA-2021-166625,OFF-BI-10002414,2,25.06,0.0,11.7782
4515,CA-2021-148796,FUR-CH-10004886,5,383.8,0.2,38.38
4516,US-2021-132423,OFF-FA-10002988,5,8.04,0.2,2.9145
4517,CA-2021-117849,OFF-PA-10004327,3,143.7,0.0,68.976
4518,CA-2021-136406,FUR-CH-10002024,2,1121.568,0.2,0.0
4519,US-2021-123750,OFF-ST-10000617,2,4.768,0.2,-0.7748
4520,US-2021-123750,TEC-AC-10004659,5,291.96,0.2,54.7425
4521,US-2021-123750,TEC-AC-10004659,7,408.744,0.2,76.6395
4522,US-2021-132423,OFF-AR-10001221,7,33.488,0.2,5.8604
4523,US-2021-123750,OFF-BI-10004584,2,189.588,0.7,-145.3508
4524,US-2021-164588,OFF-AR-10003056,3,12.84,0.0,3.7236
4525,US-2021-107440,TEC-MA-10001047,7,9099.93,0.0,2365.9818
4526,US-2021-107440,FUR-FU-10000550,2,9.96,0.0,3.2868
4527,US-2021-107440,OFF-BI-10002432,5,25.3,0.0,11.891
4528,CA-2021-166282,OFF-PA-10003022,7,123.088,0.2,40.0036
4529,CA-2021-105473,OFF-SU-10003567,3,28.8,0.0,0.864
4530,CA-2021-166282,TEC-AC-10004209,4,35.168,0.2,8.3524
4531,US-2021-133508,OFF-FA-10000134,5,29.05,0.0,9.0055
4532,CA-2021-108735,FUR-BO-10003441,3,257.499,0.15,24.2352
4533,CA-2021-149111,TEC-PH-10003092,1,36.792,0.2,4.1391
4534,CA-2021-149111,FUR-FU-10000206,8,18.624,0.2,6.2856
4535,US-2021-159415,FUR-FU-10003798,5,79.12,0.2,13.846
4536,CA-2021-144785,OFF-SU-10004290,1,6.84,0.0,1.8468
4537,CA-2021-144785,OFF-AR-10001573,3,6.99,0.0,2.0271
4538,CA-2021-139381,OFF-AP-10001271,4,203.92,0.0,55.0584
4539,CA-2021-125087,FUR-CH-10002880,4,344.372,0.3,-93.4724
4540,CA-2021-125087,OFF-ST-10001780,3,1554.936,0.2,77.7468
4541,CA-2021-139381,TEC-PH-10004924,4,29.56,0.0,7.9812
4542,CA-2021-125087,FUR-FU-10004748,5,127.88,0.6,-67.137
4543,CA-2021-155551,OFF-PA-10001560,2,9.664,0.2,3.2616
4544,CA-2021-155551,OFF-ST-10003656,3,230.376,0.2,-48.9549
4545,US-2021-161396,OFF-PA-10000418,5,419.4,0.2,146.79
4546,US-2021-115819,OFF-AR-10000823,3,5.46,0.0,1.5288
4547,US-2021-115819,TEC-PH-10004700,5,39.96,0.2,12.987
4548,US-2021-115819,OFF-BI-10000591,3,9.336,0.2,3.2676
4549,CA-2021-109666,OFF-AR-10004582,2,3.28,0.0,1.476
4550,US-2021-161396,FUR-TA-10002622,2,205.176,0.4,-58.1332
4551,CA-2021-109666,TEC-PH-10004774,2,25.98,0.0,0.7794
4552,CA-2021-109666,OFF-SU-10001218,5,54.9,0.0,15.372
4553,US-2021-115819,OFF-PA-10002377,4,22.72,0.0,10.224
4554,CA-2021-109666,OFF-BI-10000174,2,9.28,0.2,3.248
4555,CA-2021-109666,OFF-AR-10004022,2,71.96,0.0,17.99
4556,US-2021-115819,OFF-AR-10004456,5,73.2,0.0,21.228
4557,US-2021-115819,OFF-BI-10000050,1,5.84,0.2,1.971
4558,CA-2021-109666,OFF-ST-10000991,4,459.88,0.0,13.7964
4559,CA-2021-109666,OFF-SU-10002522,2,7.76,0.0,2.2504
4560,CA-2021-146423,OFF-AR-10004817,3,15.48,0.0,4.4892
4561,CA-2021-146423,OFF-PA-10003797,8,51.84,0.0,24.8832
4562,US-2021-103646,OFF-ST-10000563,4,102.336,0.2,-12.792
4563,US-2021-103646,OFF-AP-10004487,3,48.792,0.8,-126.8592
4564,CA-2021-151498,OFF-BI-10004967,5,8.32,0.2,2.808
4565,US-2021-103646,OFF-BI-10002854,8,44.848,0.8,-67.272
4566,CA-2021-109869,OFF-BI-10000315,5,28.485,0.7,-20.889
4567,CA-2021-109057,OFF-ST-10002406,2,23.952,0.2,2.3952
4568,CA-2021-113061,FUR-FU-10003975,2,86.62,0.0,8.662
4569,CA-2021-109869,OFF-AP-10002578,2,78.272,0.2,5.8704
4570,CA-2021-109869,OFF-SU-10003505,2,185.376,0.2,-34.758
4571,CA-2021-147578,FUR-FU-10001889,3,31.56,0.0,10.4148
4572,CA-2021-109869,FUR-TA-10001889,6,1272.63,0.5,-814.4832
4573,CA-2021-101329,OFF-AR-10003190,1,2.88,0.0,0.8064
4574,CA-2021-109869,FUR-FU-10000023,5,23.56,0.2,7.068
4575,CA-2021-101329,OFF-AR-10000614,9,32.13,0.0,8.3538
4576,CA-2021-130001,OFF-PA-10002666,5,36.24,0.2,11.325
4577,CA-2021-124149,OFF-ST-10000760,5,55.92,0.2,6.291
4578,CA-2021-124149,OFF-PA-10002923,2,78.304,0.2,29.364
4579,CA-2021-126270,OFF-BI-10002764,7,18.088,0.2,6.5569
4580,CA-2021-124149,OFF-PA-10002421,6,108.336,0.2,37.9176
4581,CA-2021-126270,OFF-EN-10004386,3,71.97,0.0,35.985
4582,CA-2021-162138,TEC-AC-10001908,1,99.99,0.0,34.9965
4583,CA-2021-162138,OFF-BI-10004593,6,251.52,0.2,81.744
4584,CA-2021-138933,OFF-BI-10003355,1,3.984,0.2,1.3944
4585,CA-2021-168081,TEC-AC-10003174,3,258.696,0.2,64.674
4586,CA-2021-149279,OFF-PA-10003441,3,15.552,0.2,5.4432
4587,CA-2021-149279,FUR-CH-10004287,6,1325.76,0.2,149.148
4588,CA-2021-149279,OFF-BI-10004040,2,3.108,0.7,-2.1756
4589,US-2021-150147,OFF-BI-10001982,3,4.896,0.7,-3.4272
4590,US-2021-150147,TEC-PH-10004614,2,82.8,0.4,-20.7
4591,US-2021-150147,OFF-BI-10001153,2,20.724,0.7,-13.816
4592,CA-2021-139556,FUR-CH-10004983,3,434.646,0.1,62.7822
4593,CA-2021-161816,TEC-PH-10003012,3,369.576,0.2,41.5773
4594,CA-2021-137204,FUR-CH-10002304,2,41.568,0.2,2.598
4595,CA-2021-161816,OFF-LA-10004345,4,15.712,0.2,5.6956
4596,CA-2021-152814,OFF-PA-10001970,3,29.472,0.2,9.9468
4597,CA-2021-167605,FUR-FU-10001602,2,30.344,0.6,-31.8612
4598,US-2021-120460,FUR-FU-10004973,3,22.608,0.6,-10.1736
4599,CA-2021-144792,FUR-FU-10002759,7,111.888,0.2,22.3776
4600,CA-2021-154788,OFF-BI-10003314,2,7.712,0.2,2.7956
4601,CA-2021-164784,OFF-LA-10001569,1,3.984,0.2,1.2948
4602,CA-2021-101525,OFF-AR-10000716,2,11.16,0.0,4.3524
4603,CA-2021-164784,OFF-BI-10002954,2,2.742,0.7,-2.0108
4604,CA-2021-164784,FUR-TA-10004534,3,370.62,0.4,-142.071
4605,CA-2021-101525,OFF-PA-10003936,3,19.44,0.0,9.3312
4606,CA-2021-101525,OFF-PA-10001497,2,109.92,0.0,53.8608
4607,CA-2021-148698,OFF-AR-10004022,3,86.352,0.2,5.397
4608,CA-2021-158155,FUR-FU-10002253,5,214.7,0.0,83.733
4609,CA-2021-104311,OFF-ST-10000321,3,18.936,0.2,-3.7872
4610,CA-2021-109400,FUR-CH-10003298,4,366.744,0.3,-110.0232
4611,CA-2021-158155,OFF-PA-10000533,2,13.08,0.0,6.0168
4612,CA-2021-158155,OFF-BI-10001670,3,90.48,0.2,33.93
4613,CA-2021-158155,FUR-FU-10000732,2,12.56,0.0,4.0192
4614,CA-2021-146836,OFF-BI-10000315,3,45.576,0.2,15.9516
4615,CA-2021-146836,OFF-ST-10001580,3,44.94,0.0,12.5832
4616,CA-2021-154060,FUR-CH-10002304,9,187.056,0.2,11.691
4617,CA-2021-104311,OFF-LA-10000973,2,5.04,0.2,1.764
4618,CA-2021-104311,OFF-ST-10002957,3,12.672,0.2,-3.168
4619,CA-2021-163398,OFF-AP-10002403,3,26.406,0.8,-71.2962
4620,CA-2021-129280,TEC-AC-10003832,5,132.52,0.2,34.7865
4621,CA-2021-163398,OFF-AR-10003217,7,27.384,0.2,2.7384
4622,CA-2021-163398,OFF-BI-10000014,1,2.182,0.8,-3.6003
4623,CA-2021-129280,OFF-LA-10000081,2,6.0,0.2,2.1
4624,CA-2021-129280,OFF-ST-10002554,5,195.64,0.2,-44.019
4625,CA-2021-129280,TEC-MA-10003589,3,224.937,0.7,-164.9538
4626,CA-2021-129280,TEC-AC-10002637,3,431.976,0.2,-75.5958
4627,CA-2021-129280,FUR-FU-10001876,2,51.968,0.2,10.3936
4628,CA-2021-160500,OFF-BI-10003784,5,6.72,0.2,2.352
4629,CA-2021-160500,FUR-TA-10003748,3,298.776,0.2,7.4694
4630,CA-2021-105662,TEC-PH-10001198,3,177.48,0.2,19.9665
4631,CA-2021-105662,OFF-PA-10001001,4,93.248,0.2,31.4712
4632,US-2021-147991,FUR-FU-10004270,5,16.72,0.2,3.344
4633,CA-2021-137729,TEC-PH-10001433,3,246.168,0.2,21.5397
4634,CA-2021-137729,OFF-ST-10001505,1,5.98,0.0,1.0166
4635,US-2021-102239,FUR-TA-10003392,6,1685.88,0.0,320.3172
4636,CA-2021-145247,OFF-PA-10003641,3,79.14,0.0,36.4044
4637,CA-2021-126165,FUR-TA-10001676,2,71.088,0.2,-1.7772
4638,CA-2021-112676,OFF-PA-10003971,3,14.352,0.2,5.2026
4639,US-2021-102239,OFF-BI-10001890,2,5.728,0.2,2.0048
4640,US-2021-146857,OFF-AP-10001205,1,54.48,0.0,15.2544
4641,CA-2021-118052,OFF-PA-10002581,2,49.568,0.2,15.49
4642,CA-2021-118052,FUR-FU-10004848,7,54.712,0.2,11.6263
4643,CA-2021-118052,OFF-FA-10004248,2,7.216,0.2,1.7138
4644,CA-2021-139234,TEC-AC-10004510,2,26.176,0.2,-3.272
4645,CA-2021-139234,OFF-BI-10000773,2,3.208,0.8,-5.2932
4646,CA-2021-137393,FUR-FU-10001617,4,41.6,0.0,14.144
4647,CA-2021-128818,TEC-AC-10001767,5,199.95,0.0,21.9945
4648,CA-2021-128818,TEC-MA-10000488,5,3999.95,0.0,1159.9855
4649,CA-2021-128818,FUR-CH-10002084,4,442.764,0.1,59.0352
4650,CA-2021-128818,OFF-BI-10000309,7,85.232,0.2,30.8966
4651,CA-2021-128818,FUR-FU-10001940,8,63.68,0.0,28.0192
4652,CA-2021-128818,OFF-LA-10003923,3,44.4,0.0,22.2
4653,CA-2021-111696,OFF-PA-10002751,3,17.94,0.0,8.073
4654,CA-2021-106530,OFF-PA-10002986,2,10.688,0.2,3.7408
4655,CA-2021-106530,OFF-ST-10002011,3,1006.056,0.2,88.0299
4656,CA-2021-106530,TEC-AC-10001465,2,58.112,0.2,7.264
4657,CA-2021-106530,OFF-ST-10000649,2,25.12,0.2,1.57
4658,CA-2021-106530,OFF-PA-10004451,2,10.368,0.2,3.6288
4659,CA-2021-164672,FUR-FU-10001488,2,211.96,0.0,42.392
4660,US-2021-144057,OFF-BI-10002852,4,13.184,0.8,-20.4352
4661,CA-2021-161158,OFF-AR-10000462,5,8.0,0.0,3.44
4662,CA-2021-169166,TEC-AC-10000991,2,93.98,0.0,13.1572
4663,CA-2021-109176,OFF-AR-10001955,5,79.36,0.2,9.92
4664,US-2021-144057,OFF-BI-10002353,6,18.528,0.8,-27.792
4665,US-2021-144057,OFF-AP-10000390,4,48.784,0.8,-131.7168
4666,US-2021-159093,OFF-PA-10001260,4,32.04,0.0,14.418
4667,US-2021-144057,OFF-ST-10001490,6,856.656,0.2,107.082
4668,CA-2021-109176,OFF-EN-10003134,1,9.344,0.2,3.504
4669,US-2021-144057,OFF-PA-10004327,2,76.64,0.2,26.824
4670,CA-2021-159765,OFF-AR-10003514,7,27.86,0.0,9.1938
4671,CA-2021-112382,TEC-PH-10001552,2,19.136,0.2,1.9136
4672,CA-2021-117625,OFF-EN-10001535,2,7.072,0.2,2.3868
4673,CA-2021-133816,TEC-PH-10001795,2,743.988,0.4,-123.998
4674,CA-2021-161543,OFF-PA-10003971,2,11.96,0.0,5.8604
4675,CA-2021-162733,OFF-PA-10002751,1,5.98,0.0,2.691
4676,CA-2021-100510,FUR-FU-10000320,3,10.02,0.0,4.4088
4677,CA-2021-109911,OFF-AR-10001662,4,10.96,0.0,2.9592
4678,US-2021-123610,OFF-AP-10002222,1,8.67,0.0,2.3409
4679,US-2021-123610,TEC-AC-10004518,6,120.0,0.0,46.8
4680,CA-2021-100510,TEC-PH-10001835,4,631.96,0.0,303.3408
4681,CA-2021-167416,OFF-EN-10001141,5,54.9,0.0,26.901
4682,US-2021-101196,OFF-ST-10004804,2,82.368,0.2,-19.5624
4683,US-2021-148901,OFF-BI-10001718,3,57.582,0.7,-44.1462
4684,US-2021-148901,OFF-BI-10004002,2,10.38,0.7,-7.612
4685,CA-2021-141019,FUR-FU-10002937,1,79.384,0.2,29.769
4686,US-2021-148901,TEC-PH-10003988,5,43.6,0.2,4.36
4687,US-2021-148901,OFF-BI-10002309,8,13.392,0.7,-9.8208
4688,US-2021-148901,OFF-AR-10002467,2,4.768,0.2,0.4172
4689,US-2021-148901,OFF-PA-10004983,6,31.104,0.2,10.8864
4690,US-2021-148901,FUR-FU-10002396,3,30.192,0.2,8.3028
4691,CA-2021-108224,TEC-AC-10003832,7,185.528,0.2,48.7011
4692,CA-2021-152408,OFF-BI-10002393,3,13.776,0.2,4.4772
4693,CA-2021-141180,OFF-BI-10000301,4,7.764,0.7,-5.176
4694,CA-2021-165673,OFF-PA-10000697,4,15.232,0.2,5.5216
4695,US-2021-146570,OFF-BI-10001718,8,511.84,0.0,240.5648
4696,US-2021-146570,OFF-AR-10004602,4,91.96,0.0,25.7488
4697,US-2021-146570,OFF-AR-10003856,3,8.34,0.0,2.1684
4698,CA-2021-122133,OFF-ST-10002574,4,552.56,0.0,0.0
4699,CA-2021-133144,OFF-PA-10004971,3,17.34,0.0,8.4966
4700,CA-2021-130638,OFF-LA-10002195,9,27.72,0.0,13.3056
4701,CA-2021-130638,FUR-FU-10002116,4,282.84,0.0,19.7988
4702,US-2021-117037,FUR-FU-10004973,3,22.608,0.6,-10.1736
4703,US-2021-117037,OFF-BI-10000279,1,2.89,0.8,-4.7685
4704,US-2021-117037,OFF-FA-10000936,3,7.896,0.2,2.4675
4705,US-2021-117037,OFF-PA-10000791,8,30.528,0.2,9.54
4706,CA-2021-158435,FUR-FU-10003975,4,173.24,0.0,17.324
4707,CA-2021-158435,OFF-LA-10002475,2,14.62,0.0,6.8714
4708,CA-2021-158435,OFF-SU-10000381,7,65.17,0.0,18.8993
4709,US-2021-150567,OFF-BI-10001757,2,2.952,0.7,-2.1648
4710,US-2021-150567,OFF-BI-10000069,6,27.018,0.7,-21.6144
4711,CA-2021-122728,OFF-PA-10004040,3,17.94,0.0,8.7906
4712,CA-2021-122728,OFF-ST-10000604,3,104.28,0.0,26.07
4713,US-2021-152835,OFF-AR-10003056,5,21.4,0.0,6.206
4714,CA-2021-138282,OFF-AP-10001366,8,87.84,0.0,23.7168
4715,CA-2021-126935,OFF-BI-10004817,1,9.584,0.2,3.3544
4716,CA-2021-157245,FUR-CH-10003746,2,641.96,0.0,179.7488
